time,symbol,type,entry,exit,qty,pnl,note
2025-05-03 20:00:00+00:00,BTCUSDT,EXIT,96383.246302,95827.663074,0.07282394095377914,-40.45976019078224,CLOSE_BY_SIGNAL
2025-05-07 00:00:00+00:00,BTCUSDT,ENTRY_LONG,96535.85207,,0.036725449725643386,0.0,trend long|scale=0.93|regScale=1.00|stopPct=0.0216
2025-05-07 08:00:00+00:00,ETHUSDT,ENTRY_LONG,1836.9009049999997,,1.0149017617071256,0.0,trend long|scale=0.67|regScale=1.00|stopPct=0.0298
2025-05-08 00:00:00+00:00,ETHUSDT,PYRAMID_LONG,1901.67033,,0.3837523694523408,0.0,vol break long|pyramid#1
2025-05-08 00:00:00+00:00,BTCUSDT,PYRAMID_LONG,99182.53583699999,,0.01618171120558518,0.0,trend long|pyramid#1
2025-05-08 04:00:00+00:00,ETHUSDT,PYRAMID_LONG,1928.9785200000001,,0.36503581812545366,0.0,vol break long|pyramid#2
2025-05-08 04:00:00+00:00,BTCUSDT,PYRAMID_LONG,99282.115702,,0.01776537188051262,0.0,trend long|pyramid#2
2025-05-08 08:00:00+00:00,ETHUSDT,PYRAMID_LONG,1958.217289,,0.35345423918011104,0.0,vol break long|pyramid#3
2025-05-08 08:00:00+00:00,BTCUSDT,PYRAMID_LONG,99438.962742,,0.01846453586554452,0.0,trend long|pyramid#3
2025-05-08 12:00:00+00:00,ETHUSDT,ENTRY_LONG,2051.91539,,0.9749039136375561,0.0,vol break long|scale=0.51|regScale=1.80|stopPct=0.0355
2025-05-08 20:00:00+00:00,BTCUSDT,ENTRY_LONG,103292.57848,,0.027665272514801345,0.0,trend long|scale=0.96|regScale=0.70|stopPct=0.0187
2025-05-11 08:00:00+00:00,ETHUSDT,EXIT,2051.91539,2529.910799,0.9749039136375561,465.99959493488444,CLOSE_BY_SIGNAL
2025-05-11 08:00:00+00:00,BTCUSDT,EXIT,103292.57848,104620.614397,0.027665272514801345,36.74047555324913,CLOSE_BY_SIGNAL
2025-05-12 16:00:00+00:00,BTCUSDT,STOP_LONG,98165.0380007721,101544.6820964643,0.0891370686772857,301.2515678624989,
2025-05-17 00:00:00+00:00,ETHUSDT,STOP_LONG,1884.7705015033262,2473.5084390714287,2.1171441884650313,1246.4431030511967,
2025-05-20 00:00:00+00:00,BTCUSDT,ENTRY_LONG,105793.64857599999,,0.02805423890508488,0.0,trend long|scale=0.77|regScale=1.00|stopPct=0.0260
2025-05-20 12:00:00+00:00,BTCUSDT,ENTRY_LONG,105365.28010399999,,0.022247617568397465,0.0,trend long|scale=0.82|regScale=0.70|stopPct=0.0219
2025-05-20 20:00:00+00:00,ETHUSDT,ENTRY_LONG,2524.947257,,0.5306273362008201,0.0,micro trend long|scale=0.30|regScale=1.80|stopPct=0.0604
2025-05-21 08:00:00+00:00,BTCUSDT,EXIT,105365.28010399999,106514.476068,0.022247617568397465,25.566872318218156,CLOSE_BY_SIGNAL
2025-05-21 12:00:00+00:00,BTCUSDT,PYRAMID_LONG,109006.042005,,0.014243913169554026,0.0,trend long|pyramid#1
2025-05-21 16:00:00+00:00,ETHUSDT,STOP_LONG,2524.947257,2456.735044028572,0.5306273362008201,-36.19526486539188,
2025-05-21 16:00:00+00:00,BTCUSDT,ENTRY_LONG,108636.371137,,0.023469729418467738,0.0,trend long|scale=0.85|regScale=0.70|stopPct=0.0211
2025-05-21 16:00:00+00:00,BTCUSDT,ENTRY_LONG,108636.371137,,0.0249934925378151,0.0,trend long|scale=0.74|regScale=1.00|stopPct=0.0271
2025-05-21 16:00:00+00:00,BTCUSDT,STOP_LONG,106875.42285749532,106389.90545040001,0.042298152074638905,-20.53648912020167,
2025-05-22 00:00:00+00:00,BTCUSDT,PYRAMID_LONG,111814.374252,,0.00932428808448181,0.0,trend long|pyramid#1
2025-05-23 08:00:00+00:00,BTCUSDT,EXIT,108636.371137,109043.627095,0.023469729418467738,9.558187138319068,CLOSE_BY_SIGNAL
2025-05-23 12:00:00+00:00,BTCUSDT,STOP_LONG,109499.84820458131,108560.75385758572,0.034317780622296915,-32.22763378383405,
2025-05-23 12:00:00+00:00,BTCUSDT,ENTRY_LONG,108972.682,,0.0067285324382318785,0.0,guarded trend pullback long|guard_size_down=0.500|scale=0.54|regScale=1.00|stopPct=0.0369
2025-05-23 20:00:00+00:00,BTCUSDT,EXIT,108972.682,107286.10451,0.0067285324382318785,-11.348191351056675,CLOSE_BY_SIGNAL
2025-05-24 12:00:00+00:00,BTCUSDT,ENTRY_LONG,108962.37891,,0.03344456611289136,0.0,trend long|scale=0.86|regScale=1.00|stopPct=0.0234
2025-05-25 00:00:00+00:00,BTCUSDT,EXIT,108962.37891,108063.32127500001,0.03344456611289136,-30.068592513056917,CLOSE_BY_SIGNAL
2025-05-25 20:00:00+00:00,ETHUSDT,ENTRY_LONG,2551.985366,,1.0064452126424583,0.0,trend long|scale=0.72|regScale=1.00|stopPct=0.0278
2025-05-25 20:00:00+00:00,BTCUSDT,ENTRY_LONG,109036.891257,,0.03820847139591974,0.0,trend long|scale=0.92|regScale=1.00|stopPct=0.0218
2025-05-26 16:00:00+00:00,ETHUSDT,EXIT,2551.985366,2540.457634,1.0064452126424583,-11.602030684025285,CLOSE_BY_SIGNAL
2025-05-26 20:00:00+00:00,ETHUSDT,ENTRY_LONG,2564.4691099999995,,0.9439057974486906,0.0,trend long|scale=0.70|regScale=1.00|stopPct=0.0286
2025-05-27 00:00:00+00:00,BTCUSDT,EXIT,109036.891257,108859.492352,0.03820847139591974,-6.778140987359776,CLOSE_BY_SIGNAL
2025-05-27 04:00:00+00:00,BTCUSDT,ENTRY_LONG,109580.024148,,0.04645048891201124,0.0,trend long|scale=1.02|regScale=1.00|stopPct=0.0197
2025-05-28 12:00:00+00:00,BTCUSDT,STOP_LONG,109580.024148,107358.40267118572,0.04645048891201124,-103.19540377544784,
2025-05-29 12:00:00+00:00,ETHUSDT,EXIT,2564.4691099999995,2642.886896,0.9439057974486906,74.01900282849118,CLOSE_BY_SIGNAL
2025-05-29 16:00:00+00:00,ETHUSDT,ENTRY_LONG,2650.915036,,0.46007675204064585,0.0,trend long|scale=0.50|regScale=1.00|stopPct=0.0403
2025-05-30 00:00:00+00:00,ETHUSDT,EXIT,2650.915036,2630.400643,0.46007675204064585,-9.438195301525328,CLOSE_BY_SIGNAL
2025-05-30 08:00:00+00:00,BTCUSDT,ENTRY_SHORT,105848.745847,,0.04937380871630527,0.0,bear trend short|scale=1.03|regScale=1.00|stopPct=0.0175
2025-05-31 04:00:00+00:00,BTCUSDT,EXIT,105848.745847,103778.144106,0.04937380871630527,102.23349428778224,CLOSE_BY_SIGNAL
2025-05-31 12:00:00+00:00,BTCUSDT,ENTRY_SHORT,104524.713176,,0.05077532858709525,0.0,bear trend short|scale=1.02|regScale=1.00|stopPct=0.0176
2025-05-31 20:00:00+00:00,ETHUSDT,ENTRY_SHORT,2527.301582,,0.9124449986273994,0.0,bear trend short|scale=0.68|regScale=1.00|stopPct=0.0267
2025-06-01 08:00:00+00:00,BTCUSDT,EXIT,104524.713176,104113.90480399999,0.05077532858709525,20.858930074630372,CLOSE_BY_SIGNAL
2025-06-02 12:00:00+00:00,ETHUSDT,STOP_SHORT,2527.301582,2545.5108528,0.9124449986273994,-16.614958070111957,
2025-06-04 12:00:00+00:00,ETHUSDT,ENTRY_LONG,2668.7303789999996,,0.6462248855139627,0.0,trend long|scale=0.70|regScale=0.70|stopPct=0.0258
2025-06-05 08:00:00+00:00,ETHUSDT,STOP_LONG,2668.7303789999996,2598.2992762999997,0.6462248855139627,-45.514331278929575,
2025-06-08 04:00:00+00:00,ETHUSDT,ENTRY_SHORT,2513.6956649999997,,1.9610388996566044,0.0,bear trend short|scale=0.99|regScale=1.00|stopPct=0.0181
2025-06-08 12:00:00+00:00,ETHUSDT,EXIT,2513.6956649999997,2515.194332,1.9610388996566044,-2.9389442846322447,CLOSE_BY_SIGNAL
2025-06-09 08:00:00+00:00,BTCUSDT,ENTRY_LONG,107791.537763,,0.11887152656403378,0.0,trend long|scale=1.74|regScale=1.00|stopPct=0.0115
2025-06-09 20:00:00+00:00,BTCUSDT,ENTRY_LONG,110296.098906,,0.0851746718983421,0.0,trend long|scale=1.64|regScale=0.70|stopPct=0.0110
2025-06-09 20:00:00+00:00,BTCUSDT,PYRAMID_LONG,110296.098906,,0.038813701307080416,0.0,trend long|pyramid#1
2025-06-10 00:00:00+00:00,ETHUSDT,ENTRY_LONG,2689.686664,,1.0143332250493884,0.0,trend long|scale=0.74|regScale=1.00|stopPct=0.0271
2025-06-10 00:00:00+00:00,BTCUSDT,PYRAMID_LONG,109600.890406,,0.036109595426570204,0.0,trend long|pyramid#2
2025-06-10 08:00:00+00:00,ETHUSDT,PYRAMID_LONG,2774.472092,,0.29551373440513995,0.0,trend long|pyramid#1
2025-06-10 12:00:00+00:00,BTCUSDT,ENTRY_LONG,109048.12462599999,,0.05743532383217152,0.0,trend long|scale=1.36|regScale=0.70|stopPct=0.0132
2025-06-10 12:00:00+00:00,ETHUSDT,ENTRY_LONG,2733.7698849999997,,0.5034583666809967,0.0,trend long|scale=0.64|regScale=0.70|stopPct=0.0282
2025-06-10 12:00:00+00:00,BTCUSDT,STOP_LONG,110296.098906,109019.6103022,0.0851746718983421,-108.72449801063753,
2025-06-10 16:00:00+00:00,BTCUSDT,EXIT,109048.12462599999,109493.44211,0.05743532383217152,25.576953901668652,CLOSE_BY_SIGNAL
2025-06-10 20:00:00+00:00,ETHUSDT,PYRAMID_LONG,2817.24492,,0.19118620930096802,0.0,trend long|pyramid#2
2025-06-11 08:00:00+00:00,BTCUSDT,ENTRY_LONG,109284.86562699999,,0.05011845235002096,0.0,trend long|scale=1.26|regScale=0.70|stopPct=0.0143
2025-06-11 12:00:00+00:00,ETHUSDT,PYRAMID_LONG,2866.069563,,0.16833791056596709,0.0,trend long|pyramid#3
2025-06-12 00:00:00+00:00,BTCUSDT,ENTRY_LONG,107892.408015,,0.017486656705398767,0.0,guarded trend pullback long|guard_size_down=0.500|scale=0.88|regScale=1.00|stopPct=0.0227
2025-06-12 00:00:00+00:00,BTCUSDT,STOP_LONG,108630.29226256041,107937.21369005715,0.19379482329768438,-134.315039489681,
2025-06-12 00:00:00+00:00,BTCUSDT,EXIT,109284.86562699999,107827.69198500001,0.05011845235002096,-73.03128774228249,CLOSE_BY_SIGNAL
2025-06-12 04:00:00+00:00,ETHUSDT,ENTRY_LONG,2741.8223,,0.3872228773706109,0.0,trend long|scale=0.44|regScale=1.00|stopPct=0.0454
2025-06-12 04:00:00+00:00,ETHUSDT,STOP_LONG,2737.090484240191,2735.8792756285716,1.6693710793214633,-2.0219566272625964,
2025-06-12 04:00:00+00:00,ETHUSDT,STOP_LONG,2733.7698849999997,2735.8792756285716,0.5034583666809967,1.0619903605529963,
2025-06-12 04:00:00+00:00,ETHUSDT,ENTRY_LONG,2741.8223,,0.31665882069021234,0.0,trend long|scale=0.51|regScale=0.70|stopPct=0.0353
2025-06-12 08:00:00+00:00,BTCUSDT,EXIT,107892.408015,106868.879715,0.017486656705398767,-17.89808801036024,CLOSE_BY_SIGNAL
2025-06-12 08:00:00+00:00,ETHUSDT,EXIT,2741.8223,2728.98106,0.31665882069021234,-4.066291914599901,CLOSE_BY_SIGNAL
2025-06-12 12:00:00+00:00,ETHUSDT,EXIT,2741.8223,2718.974063,0.3872228773706109,-8.847360073985538,CLOSE_BY_SIGNAL
2025-06-14 08:00:00+00:00,BTCUSDT,ENTRY_SHORT,105050.485397,,0.05478948297641244,0.0,bear trend short|scale=1.10|regScale=1.00|stopPct=0.0164
2025-06-14 16:00:00+00:00,ETHUSDT,ENTRY_SHORT,2506.74775,,0.49741449884171224,0.0,bear trend short|scale=0.51|regScale=1.00|stopPct=0.0353
2025-06-14 20:00:00+00:00,BTCUSDT,EXIT,105050.485397,105446.264392,0.05478948297641244,-21.684526508974155,CLOSE_BY_SIGNAL
2025-06-15 12:00:00+00:00,ETHUSDT,EXIT,2506.74775,2542.5725429999998,0.49741449884171224,-17.819771456202968,CLOSE_BY_SIGNAL
2025-06-18 08:00:00+00:00,ETHUSDT,ENTRY_SHORT,2513.1058420000004,,0.4425617147582269,0.0,vol break short|scale=0.54|regScale=0.80|stopPct=0.0372
2025-06-18 12:00:00+00:00,ETHUSDT,ENTRY_SHORT,2508.207312,,0.7631285870378866,0.0,vol break short|scale=0.45|regScale=1.80|stopPct=0.0398
2025-06-18 16:00:00+00:00,BTCUSDT,ENTRY_SHORT,103777.267477,,0.03695031391928272,0.0,vol break short|scale=1.00|regScale=0.80|stopPct=0.0200
2025-06-19 16:00:00+00:00,BTCUSDT,ENTRY_SHORT,104219.164868,,0.06983693136650776,0.0,bear trend short|scale=1.24|regScale=1.00|stopPct=0.0145
2025-06-20 04:00:00+00:00,ETHUSDT,EXIT,2508.207312,2550.4048919999996,0.7631285870378866,-32.202179601817846,CLOSE_BY_SIGNAL
2025-06-20 04:00:00+00:00,BTCUSDT,STOP_SHORT,104219.164868,105792.02208819998,0.06983693136650776,-109.84352173642203,
2025-06-20 04:00:00+00:00,BTCUSDT,EXIT,103777.267477,105843.483522,0.03695031391928272,-76.34733148780856,CLOSE_BY_SIGNAL
